trial_id,method,step,r_squared,entropy,violations,tq
147,unconstrained_ppo,1,0.421887,0.578113,0,1.0000
147,unconstrained_ppo,2,0.452654,0.547346,0,1.0000
147,unconstrained_ppo,3,0.488039,0.511961,0,1.0000
147,unconstrained_ppo,4,0.479659,0.520341,0,1.0000
147,unconstrained_ppo,5,0.481382,0.518618,0,1.0000
147,unconstrained_ppo,6,0.481353,0.518647,0,1.0000
147,unconstrained_ppo,7,0.599062,0.400938,0,1.0000
148,unconstrained_ppo,0,0.228614,0.771386,0,1.0000
148,unconstrained_ppo,1,0.269993,0.730007,0,1.0000
148,unconstrained_ppo,2,0.325503,0.674497,0,1.0000
148,unconstrained_ppo,3,0.354118,0.645882,0,1.0000
148,unconstrained_ppo,4,0.364284,0.635716,0,1.0000
148,unconstrained_ppo,5,0.362813,0.637187,0,1.0000
148,unconstrained_ppo,6,0.362453,0.637547,0,1.0000
148,unconstrained_ppo,7,0.589277,0.410723,0,1.0000
149,unconstrained_ppo,0,0.176635,0.823365,0,1.0000
149,unconstrained_ppo,1,0.229379,0.770621,0,1.0000
149,unconstrained_ppo,2,0.323273,0.676727,0,1.0000
149,unconstrained_ppo,3,0.331062,0.668938,0,1.0000
149,unconstrained_ppo,4,0.342107,0.657893,0,1.0000
149,unconstrained_ppo,5,0.343059,0.656941,0,1.0000
149,unconstrained_ppo,6,0.342999,0.657001,0,1.0000
149,unconstrained_ppo,7,0.540434,0.459566,0,1.0000
150,unconstrained_ppo,0,0.282427,0.717573,0,1.0000
150,unconstrained_ppo,1,0.331791,0.668209,0,1.0000
150,unconstrained_ppo,2,0.414476,0.585524,0,1.0000
150,unconstrained_ppo,3,0.425560,0.574440,0,1.0000
150,unconstrained_ppo,4,0.426418,0.573582,0,1.0000
150,unconstrained_ppo,5,0.426587,0.573413,0,1.0000
150,unconstrained_ppo,6,0.424507,0.575493,0,1.0000
150,unconstrained_ppo,7,0.559654,0.440346,0,1.0000
151,unconstrained_ppo,0,0.243140,0.756860,0,1.0000
151,unconstrained_ppo,1,0.343287,0.656713,0,1.0000
151,unconstrained_ppo,2,0.455675,0.544325,0,1.0000
151,unconstrained_ppo,3,0.506118,0.493882,0,1.0000
151,unconstrained_ppo,4,0.506880,0.493120,0,1.0000
151,unconstrained_ppo,5,0.504269,0.495731,0,1.0000
151,unconstrained_ppo,6,0.503573,0.496427,0,1.0000
151,unconstrained_ppo,7,0.653772,0.346228,0,1.0000
152,unconstrained_ppo,0,0.270052,0.729948,0,1.0000
152,unconstrained_ppo,1,0.364106,0.635894,0,1.0000
152,unconstrained_ppo,2,0.453579,0.546421,0,1.0000
152,unconstrained_ppo,3,0.462686,0.537314,0,1.0000
152,unconstrained_ppo,4,0.451486,0.548514,0,1.0000
152,unconstrained_ppo,5,0.438250,0.561750,0,1.0000
152,unconstrained_ppo,6,0.436882,0.563118,0,1.0000
152,unconstrained_ppo,7,0.609635,0.390365,0,1.0000
153,unconstrained_ppo,0,0.232483,0.767517,0,1.0000
153,unconstrained_ppo,1,0.334898,0.665102,0,1.0000
153,unconstrained_ppo,2,0.422106,0.577894,0,1.0000
153,unconstrained_ppo,3,0.423811,0.576189,0,1.0000
153,unconstrained_ppo,4,0.429171,0.570829,0,1.0000
153,unconstrained_ppo,5,0.431142,0.568858,0,1.0000
153,unconstrained_ppo,6,0.427186,0.572814,0,1.0000
153,unconstrained_ppo,7,0.626467,0.373533,0,1.0000
154,unconstrained_ppo,0,0.218323,0.781677,0,1.0000
154,unconstrained_ppo,1,0.332579,0.667421,0,1.0000
154,unconstrained_ppo,2,0.419605,0.580395,0,1.0000
154,unconstrained_ppo,3,0.456448,0.543552,0,1.0000
154,unconstrained_ppo,4,0.465069,0.534931,0,1.0000
154,unconstrained_ppo,5,0.466824,0.533176,0,1.0000
154,unconstrained_ppo,6,0.466537,0.533463,0,1.0000
154,unconstrained_ppo,7,0.634637,0.365363,0,1.0000
155,unconstrained_ppo,0,0.251556,0.748444,0,1.0000
155,unconstrained_ppo,1,0.316581,0.683419,0,1.0000
155,unconstrained_ppo,2,0.400250,0.599750,0,1.0000
155,unconstrained_ppo,3,0.446563,0.553437,0,1.0000
155,unconstrained_ppo,4,0.448965,0.551035,0,1.0000
155,unconstrained_ppo,5,0.451177,0.548823,0,1.0000
155,unconstrained_ppo,6,0.451173,0.548827,0,1.0000
155,unconstrained_ppo,7,0.625805,0.374195,0,1.0000
156,unconstrained_ppo,0,0.214224,0.785776,0,1.0000
156,unconstrained_ppo,1,0.306090,0.693910,0,1.0000
156,unconstrained_ppo,2,0.387415,0.612585,0,1.0000
156,unconstrained_ppo,3,0.424866,0.575134,0,1.0000
156,unconstrained_ppo,4,0.417111,0.582889,0,1.0000
156,unconstrained_ppo,5,0.418013,0.581987,0,1.0000
156,unconstrained_ppo,6,0.417971,0.582029,0,1.0000
156,unconstrained_ppo,7,0.574982,0.425018,0,1.0000
157,unconstrained_ppo,0,0.238797,0.761203,0,1.0000
157,unconstrained_ppo,1,0.325580,0.674420,0,1.0000
157,unconstrained_ppo,2,0.407915,0.592085,0,1.0000
157,unconstrained_ppo,3,0.432276,0.567724,0,1.0000
157,unconstrained_ppo,4,0.440621,0.559379,0,1.0000
157,unconstrained_ppo,5,0.441519,0.558481,0,1.0000
157,unconstrained_ppo,6,0.437152,0.562848,0,1.0000
157,unconstrained_ppo,7,0.638690,0.361310,0,1.0000
158,unconstrained_ppo,0,0.254178,0.745822,0,1.0000
158,unconstrained_ppo,1,0.359401,0.640599,0,1.0000
158,unconstrained_ppo,2,0.450870,0.549130,0,1.0000
158,unconstrained_ppo,3,0.498615,0.501385,0,1.0000
158,unconstrained_ppo,4,0.490654,0.509346,0,1.0000
158,unconstrained_ppo,5,0.481404,0.518596,0,1.0000
158,unconstrained_ppo,6,0.481355,0.518645,0,1.0000
158,unconstrained_ppo,7,0.601831,0.398169,0,1.0000
159,unconstrained_ppo,0,0.245935,0.754065,0,1.0000
159,unconstrained_ppo,1,0.334684,0.665316,0,1.0000
159,unconstrained_ppo,2,0.394972,0.605028,0,1.0000
159,unconstrained_ppo,3,0.440500,0.559500,0,1.0000
159,unconstrained_ppo,4,0.446634,0.553366,0,1.0000
159,unconstrained_ppo,5,0.447667,0.552333,0,1.0000
159,unconstrained_ppo,6,0.446585,0.553415,0,1.0000
159,unconstrained_ppo,7,0.616200,0.383800,0,1.0000
160,unconstrained_ppo,0,0.184778,0.815222,0,1.0000
160,unconstrained_ppo,1,0.284523,0.715477,0,1.0000
160,unconstrained_ppo,2,0.362479,0.637521,0,1.0000
160,unconstrained_ppo,3,0.424773,0.575227,0,1.0000
160,unconstrained_ppo,4,0.419230,0.580770,0,1.0000
160,unconstrained_ppo,5,0.418532,0.581468,0,1.0000
160,unconstrained_ppo,6,0.418283,0.581717,0,1.0000
160,unconstrained_ppo,7,0.610317,0.389683,0,1.0000
161,unconstrained_ppo,0,0.251734,0.748266,0,1.0000
161,unconstrained_ppo,1,0.238620,0.761380,0,1.0000
161,unconstrained_ppo,2,0.373347,0.626653,0,1.0000
161,unconstrained_ppo,3,0.433623,0.566377,0,1.0000
161,unconstrained_ppo,4,0.430767,0.569233,0,1.0000
161,unconstrained_ppo,5,0.432991,0.567009,0,1.0000
161,unconstrained_ppo,6,0.429358,0.570642,0,1.0000
161,unconstrained_ppo,7,0.596640,0.403360,0,1.0000
162,unconstrained_ppo,0,0.258604,0.741396,0,1.0000
162,unconstrained_ppo,1,0.300235,0.699765,0,1.0000
162,unconstrained_ppo,2,0.402938,0.597062,0,1.0000
162,unconstrained_ppo,3,0.466304,0.533696,0,1.0000
162,unconstrained_ppo,4,0.467501,0.532499,0,1.0000
162,unconstrained_ppo,5,0.468590,0.531410,0,1.0000
162,unconstrained_ppo,6,0.468186,0.531814,0,1.0000
162,unconstrained_ppo,7,0.639867,0.360133,0,1.0000
163,unconstrained_ppo,0,0.138525,0.861475,0,1.0000
163,unconstrained_ppo,1,0.223830,0.776170,0,1.0000
163,unconstrained_ppo,2,0.322074,0.677926,0,1.0000
163,unconstrained_ppo,3,0.378847,0.621153,0,1.0000
163,unconstrained_ppo,4,0.381101,0.618899,0,1.0000
163,unconstrained_ppo,5,0.380418,0.619582,0,1.0000
163,unconstrained_ppo,6,0.380072,0.619928,0,1.0000
163,unconstrained_ppo,7,0.559627,0.440373,0,1.0000
164,unconstrained_ppo,0,0.232035,0.767965,0,1.0000
164,unconstrained_ppo,1,0.321061,0.678939,0,1.0000
164,unconstrained_ppo,2,0.375201,0.624799,0,1.0000
164,unconstrained_ppo,3,0.414547,0.585453,0,1.0000
164,unconstrained_ppo,4,0.427658,0.572342,0,1.0000
164,unconstrained_ppo,5,0.429859,0.570141,0,1.0000
164,unconstrained_ppo,6,0.429293,0.570707,0,1.0000
164,unconstrained_ppo,7,0.587458,0.412542,0,1.0000
165,unconstrained_ppo,0,0.184928,0.815072,0,1.0000
165,unconstrained_ppo,1,0.258274,0.741726,0,1.0000
165,unconstrained_ppo,2,0.330895,0.669105,0,1.0000
165,unconstrained_ppo,3,0.395752,0.604248,0,1.0000
165,unconstrained_ppo,4,0.394990,0.605010,0,1.0000
165,unconstrained_ppo,5,0.396486,0.603514,0,1.0000
165,unconstrained_ppo,6,0.396479,0.603521,0,1.0000
165,unconstrained_ppo,7,0.596361,0.403639,0,1.0000
166,unconstrained_ppo,0,0.169531,0.830469,0,1.0000
166,unconstrained_ppo,1,0.240995,0.759005,0,1.0000
166,unconstrained_ppo,2,0.319990,0.680010,0,1.0000
166,unconstrained_ppo,3,0.349409,0.650591,0,1.0000
166,unconstrained_ppo,4,0.364048,0.635952,0,1.0000
166,unconstrained_ppo,5,0.361084,0.638916,0,1.0000
166,unconstrained_ppo,6,0.359687,0.640313,0,1.0000
166,unconstrained_ppo,7,0.556609,0.443391,0,1.0000
167,unconstrained_ppo,0,0.273133,0.726867,0,1.0000
167,unconstrained_ppo,1,0.379689,0.620311,0,1.0000
167,unconstrained_ppo,2,0.461828,0.538172,0,1.0000
167,unconstrained_ppo,3,0.492826,0.507174,0,1.0000
167,unconstrained_ppo,4,0.492370,0.507630,0,1.0000
167,unconstrained_ppo,5,0.494968,0.505032,0,1.0000
167,unconstrained_ppo,6,0.494970,0.505030,0,1.0000
167,unconstrained_ppo,7,0.649943,0.350057,0,1.0000
168,unconstrained_ppo,0,0.226535,0.773465,0,1.0000
168,unconstrained_ppo,1,0.327166,0.672834,0,1.0000
168,unconstrained_ppo,2,0.339994,0.660006,0,1.0000
168,unconstrained_ppo,3,0.394346,0.605654,0,1.0000
168,unconstrained_ppo,4,0.402141,0.597859,0,1.0000
168,unconstrained_ppo,5,0.402087,0.597913,0,1.0000
168,unconstrained_ppo,6,0.398256,0.601744,0,1.0000
168,unconstrained_ppo,7,0.583001,0.416999,0,1.0000
169,unconstrained_ppo,0,0.225261,0.774739,0,1.0000
169,unconstrained_ppo,1,0.328045,0.671955,0,1.0000
169,unconstrained_ppo,2,0.408119,0.591881,0,1.0000
169,unconstrained_ppo,3,0.438451,0.561549,0,1.0000
169,unconstrained_ppo,4,0.437503,0.562497,0,1.0000
169,unconstrained_ppo,5,0.431115,0.568885,0,1.0000
169,unconstrained_ppo,6,0.431091,0.568909,0,1.0000
169,unconstrained_ppo,7,0.629483,0.370517,0,1.0000
170,unconstrained_ppo,0,0.284287,0.715713,0,1.0000
170,unconstrained_ppo,1,0.380802,0.619198,0,1.0000
170,unconstrained_ppo,2,0.430553,0.569447,0,1.0000
170,unconstrained_ppo,3,0.445673,0.554327,0,1.0000
170,unconstrained_ppo,4,0.446680,0.553320,0,1.0000
170,unconstrained_ppo,5,0.442969,0.557031,0,1.0000
170,unconstrained_ppo,6,0.441796,0.558204,0,1.0000
170,unconstrained_ppo,7,0.594770,0.405230,0,1.0000
171,unconstrained_ppo,0,0.216276,0.783724,0,1.0000
171,unconstrained_ppo,1,0.278433,0.721567,0,1.0000
171,unconstrained_ppo,2,0.356687,0.643313,0,1.0000
171,unconstrained_ppo,3,0.383822,0.616178,0,1.0000
171,unconstrained_ppo,4,0.389948,0.610052,0,1.0000
171,unconstrained_ppo,5,0.391994,0.608006,0,1.0000
171,unconstrained_ppo,6,0.391670,0.608330,0,1.0000
171,unconstrained_ppo,7,0.595807,0.404193,0,1.0000
172,unconstrained_ppo,0,0.295438,0.704562,0,1.0000
172,unconstrained_ppo,1,0.359455,0.640545,0,1.0000
172,unconstrained_ppo,2,0.417446,0.582554,0,1.0000
172,unconstrained_ppo,3,0.465291,0.534709,0,1.0000
172,unconstrained_ppo,4,0.474470,0.525530,0,1.0000
172,unconstrained_ppo,5,0.472063,0.527937,0,1.0000
172,unconstrained_ppo,6,0.471561,0.528439,0,1.0000
172,unconstrained_ppo,7,0.591928,0.408072,0,1.0000
173,unconstrained_ppo,0,0.304419,0.695581,0,1.0000
173,unconstrained_ppo,1,0.375488,0.624512,0,1.0000
173,unconstrained_ppo,2,0.448247,0.551753,0,1.0000
173,unconstrained_ppo,3,0.478289,0.521711,0,1.0000
173,unconstrained_ppo,4,0.451634,0.548366,0,1.0000
173,unconstrained_ppo,5,0.452483,0.547517,0,1.0000
173,unconstrained_ppo,6,0.451673,0.548327,0,1.0000
173,unconstrained_ppo,7,0.616619,0.383381,0,1.0000
174,unconstrained_ppo,0,0.188867,0.811133,0,1.0000
174,unconstrained_ppo,1,0.265259,0.734741,0,1.0000
174,unconstrained_ppo,2,0.320985,0.679015,0,1.0000
174,unconstrained_ppo,3,0.353330,0.646670,0,1.0000
174,unconstrained_ppo,4,0.362019,0.637981,0,1.0000
174,unconstrained_ppo,5,0.362931,0.637069,0,1.0000
174,unconstrained_ppo,6,0.362753,0.637247,0,1.0000
174,unconstrained_ppo,7,0.562772,0.437228,0,1.0000
175,unconstrained_ppo,0,0.276273,0.723727,0,1.0000
175,unconstrained_ppo,1,0.315320,0.684680,0,1.0000
175,unconstrained_ppo,2,0.427191,0.572809,0,1.0000
175,unconstrained_ppo,3,0.474862,0.525138,0,1.0000
175,unconstrained_ppo,4,0.479015,0.520985,0,1.0000
175,unconstrained_ppo,5,0.467922,0.532078,0,1.0000
175,unconstrained_ppo,6,0.464925,0.535075,0,1.0000
175,unconstrained_ppo,7,0.605270,0.394730,0,1.0000
176,unconstrained_ppo,0,0.133048,0.866952,0,1.0000
176,unconstrained_ppo,1,0.215734,0.784266,0,1.0000
176,unconstrained_ppo,2,0.312355,0.687645,0,1.0000
176,unconstrained_ppo,3,0.377643,0.622357,0,1.0000
176,unconstrained_ppo,4,0.391156,0.608844,0,1.0000
176,unconstrained_ppo,5,0.380499,0.619501,0,1.0000
176,unconstrained_ppo,6,0.380411,0.619589,0,1.0000
176,unconstrained_ppo,7,0.566123,0.433877,0,1.0000
177,unconstrained_ppo,0,0.245629,0.754371,0,1.0000
177,unconstrained_ppo,1,0.322622,0.677378,0,1.0000
177,unconstrained_ppo,2,0.416366,0.583634,0,1.0000
177,unconstrained_ppo,3,0.443731,0.556269,0,1.0000
177,unconstrained_ppo,4,0.443220,0.556780,0,1.0000
177,unconstrained_ppo,5,0.437966,0.562034,0,1.0000
177,unconstrained_ppo,6,0.436567,0.563433,0,1.0000
177,unconstrained_ppo,7,0.614500,0.385500,0,1.0000
178,unconstrained_ppo,0,0.225566,0.774434,0,1.0000
178,unconstrained_ppo,1,0.344760,0.655240,0,1.0000
178,unconstrained_ppo,2,0.389902,0.610098,0,1.0000
178,unconstrained_ppo,3,0.449422,0.550578,0,1.0000
178,unconstrained_ppo,4,0.452865,0.547135,0,1.0000
178,unconstrained_ppo,5,0.451195,0.548805,0,1.0000
178,unconstrained_ppo,6,0.450449,0.549551,0,1.0000
178,unconstrained_ppo,7,0.640884,0.359116,0,1.0000
179,unconstrained_ppo,0,0.283403,0.716597,0,1.0000
179,unconstrained_ppo,1,0.359604,0.640396,0,1.0000
179,unconstrained_ppo,2,0.420117,0.579883,0,1.0000
179,unconstrained_ppo,3,0.476057,0.523943,0,1.0000
179,unconstrained_ppo,4,0.478817,0.521183,0,1.0000
179,unconstrained_ppo,5,0.479604,0.520396,0,1.0000
179,unconstrained_ppo,6,0.479463,0.520537,0,1.0000
179,unconstrained_ppo,7,0.622853,0.377147,0,1.0000
180,unconstrained_ppo,0,0.202526,0.797474,0,1.0000
180,unconstrained_ppo,1,0.295725,0.704275,0,1.0000
180,unconstrained_ppo,2,0.374660,0.625340,0,1.0000
180,unconstrained_ppo,3,0.412362,0.587638,0,1.0000
180,unconstrained_ppo,4,0.413152,0.586848,0,1.0000
180,unconstrained_ppo,5,0.411734,0.588266,0,1.0000
180,unconstrained_ppo,6,0.411387,0.588613,0,1.0000
180,unconstrained_ppo,7,0.610372,0.389628,0,1.0000
181,unconstrained_ppo,0,0.312769,0.687231,0,1.0000
181,unconstrained_ppo,1,0.387587,0.612413,0,1.0000
181,unconstrained_ppo,2,0.454148,0.545852,0,1.0000
181,unconstrained_ppo,3,0.500671,0.499329,0,1.0000
181,unconstrained_ppo,4,0.502753,0.497247,0,1.0000
181,unconstrained_ppo,5,0.501718,0.498282,0,1.0000
181,unconstrained_ppo,6,0.501702,0.498298,0,1.0000
181,unconstrained_ppo,7,0.669059,0.330941,0,1.0000
182,unconstrained_ppo,0,0.227335,0.772665,0,1.0000
182,unconstrained_ppo,1,0.318172,0.681828,0,1.0000
182,unconstrained_ppo,2,0.393572,0.606428,0,1.0000
182,unconstrained_ppo,3,0.433028,0.566972,0,1.0000
182,unconstrained_ppo,4,0.438251,0.561749,0,1.0000
182,unconstrained_ppo,5,0.432636,0.567364,0,1.0000
182,unconstrained_ppo,6,0.430758,0.569242,0,1.0000
182,unconstrained_ppo,7,0.621865,0.378135,0,1.0000
183,unconstrained_ppo,0,0.157018,0.842982,0,1.0000
183,unconstrained_ppo,1,0.261279,0.738721,0,1.0000
183,unconstrained_ppo,2,0.327233,0.672767,0,1.0000
183,unconstrained_ppo,3,0.353625,0.646375,0,1.0000
183,unconstrained_ppo,4,0.360970,0.639030,0,1.0000
183,unconstrained_ppo,5,0.362731,0.637269,0,1.0000
183,unconstrained_ppo,6,0.357411,0.642589,0,1.0000
183,unconstrained_ppo,7,0.580214,0.419786,0,1.0000
184,unconstrained_ppo,0,0.285348,0.714652,0,1.0000
184,unconstrained_ppo,1,0.400058,0.599942,0,1.0000
184,unconstrained_ppo,2,0.442027,0.557973,0,1.0000
184,unconstrained_ppo,3,0.421864,0.578136,0,1.0000
184,unconstrained_ppo,4,0.430849,0.569151,0,1.0000
184,unconstrained_ppo,5,0.432387,0.567613,0,1.0000
184,unconstrained_ppo,6,0.430842,0.569158,0,1.0000
184,unconstrained_ppo,7,0.628347,0.371653,0,1.0000
185,unconstrained_ppo,0,0.244157,0.755843,0,1.0000
185,unconstrained_ppo,1,0.319551,0.680449,0,1.0000
185,unconstrained_ppo,2,0.427921,0.572079,0,1.0000
185,unconstrained_ppo,3,0.459275,0.540725,0,1.0000
185,unconstrained_ppo,4,0.461793,0.538207,0,1.0000
185,unconstrained_ppo,5,0.464207,0.535793,0,1.0000
185,unconstrained_ppo,6,0.464195,0.535805,0,1.0000
185,unconstrained_ppo,7,0.602520,0.397480,0,1.0000
186,unconstrained_ppo,0,0.220500,0.779500,0,1.0000
186,unconstrained_ppo,1,0.243924,0.756076,0,1.0000
186,unconstrained_ppo,2,0.351596,0.648404,0,1.0000
186,unconstrained_ppo,3,0.409707,0.590293,0,1.0000
186,unconstrained_ppo,4,0.420806,0.579194,0,1.0000
186,unconstrained_ppo,5,0.409886,0.590114,0,1.0000
186,unconstrained_ppo,6,0.404098,0.595902,0,1.0000
186,unconstrained_ppo,7,0.600460,0.399540,0,1.0000
187,unconstrained_ppo,0,0.242924,0.757076,0,1.0000
187,unconstrained_ppo,1,0.306497,0.693503,0,1.0000
187,unconstrained_ppo,2,0.378541,0.621459,0,1.0000
187,unconstrained_ppo,3,0.421085,0.578915,0,1.0000
187,unconstrained_ppo,4,0.404196,0.595804,0,1.0000
187,unconstrained_ppo,5,0.403774,0.596226,0,1.0000
187,unconstrained_ppo,6,0.403712,0.596288,0,1.0000
187,unconstrained_ppo,7,0.564962,0.435038,0,1.0000
188,unconstrained_ppo,0,0.155962,0.844038,0,1.0000
188,unconstrained_ppo,1,0.223873,0.776127,0,1.0000
188,unconstrained_ppo,2,0.309342,0.690658,0,1.0000
188,unconstrained_ppo,3,0.343534,0.656466,0,1.0000
188,unconstrained_ppo,4,0.341936,0.658064,0,1.0000
188,unconstrained_ppo,5,0.337426,0.662574,0,1.0000
188,unconstrained_ppo,6,0.337429,0.662571,0,1.0000
188,unconstrained_ppo,7,0.572557,0.427443,0,1.0000
189,unconstrained_ppo,0,0.299464,0.700536,0,1.0000
189,unconstrained_ppo,1,0.396667,0.603333,0,1.0000
189,unconstrained_ppo,2,0.474672,0.525328,0,1.0000
189,unconstrained_ppo,3,0.512338,0.487662,0,1.0000
189,unconstrained_ppo,4,0.519242,0.480758,0,1.0000
189,unconstrained_ppo,5,0.515469,0.484531,0,1.0000
189,unconstrained_ppo,6,0.511998,0.488002,0,1.0000
189,unconstrained_ppo,7,0.633149,0.366851,0,1.0000
190,unconstrained_ppo,0,0.284239,0.715761,0,1.0000
190,unconstrained_ppo,1,0.346752,0.653248,0,1.0000
190,unconstrained_ppo,2,0.433367,0.566633,0,1.0000
190,unconstrained_ppo,3,0.467750,0.532250,0,1.0000
190,unconstrained_ppo,4,0.464441,0.535559,0,1.0000
190,unconstrained_ppo,5,0.466783,0.533217,0,1.0000
190,unconstrained_ppo,6,0.466372,0.533628,0,1.0000
190,unconstrained_ppo,7,0.618441,0.381559,0,1.0000
191,unconstrained_ppo,0,0.221351,0.778649,0,1.0000
191,unconstrained_ppo,1,0.307181,0.692819,0,1.0000
191,unconstrained_ppo,2,0.421957,0.578043,0,1.0000
191,unconstrained_ppo,3,0.448670,0.551330,0,1.0000
191,unconstrained_ppo,4,0.450678,0.549322,0,1.0000
191,unconstrained_ppo,5,0.452755,0.547245,0,1.0000
191,unconstrained_ppo,6,0.452766,0.547234,0,1.0000
191,unconstrained_ppo,7,0.614931,0.385069,0,1.0000
192,unconstrained_ppo,0,0.262360,0.737640,0,1.0000
192,unconstrained_ppo,1,0.317663,0.682337,0,1.0000
192,unconstrained_ppo,2,0.433789,0.566211,0,1.0000
192,unconstrained_ppo,3,0.487253,0.512747,0,1.0000
192,unconstrained_ppo,4,0.490655,0.509345,0,1.0000
192,unconstrained_ppo,5,0.489729,0.510271,0,1.0000
192,unconstrained_ppo,6,0.485482,0.514518,0,1.0000
192,unconstrained_ppo,7,0.642284,0.357716,0,1.0000
193,unconstrained_ppo,0,0.215813,0.784187,0,1.0000
193,unconstrained_ppo,1,0.351185,0.648815,0,1.0000
193,unconstrained_ppo,2,0.392177,0.607823,0,1.0000
193,unconstrained_ppo,3,0.413642,0.586358,0,1.0000
193,unconstrained_ppo,4,0.419816,0.580184,0,1.0000
193,unconstrained_ppo,5,0.415806,0.584194,0,1.0000
193,unconstrained_ppo,6,0.415039,0.584961,0,1.0000
193,unconstrained_ppo,7,0.626606,0.373394,0,1.0000
194,unconstrained_ppo,0,0.293538,0.706462,0,1.0000
194,unconstrained_ppo,1,0.378077,0.621923,0,1.0000
194,unconstrained_ppo,2,0.482341,0.517659,0,1.0000
194,unconstrained_ppo,3,0.493202,0.506798,0,1.0000
194,unconstrained_ppo,4,0.497189,0.502811,0,1.0000
194,unconstrained_ppo,5,0.498725,0.501275,0,1.0000
194,unconstrained_ppo,6,0.498370,0.501630,0,1.0000
194,unconstrained_ppo,7,0.655071,0.344929,0,1.0000
195,unconstrained_ppo,0,0.260638,0.739362,0,1.0000
195,unconstrained_ppo,1,0.361693,0.638307,0,1.0000
195,unconstrained_ppo,2,0.407533,0.592467,0,1.0000
195,unconstrained_ppo,3,0.429338,0.570662,0,1.0000
195,unconstrained_ppo,4,0.425404,0.574596,0,1.0000
195,unconstrained_ppo,5,0.424294,0.575706,0,1.0000
195,unconstrained_ppo,6,0.423069,0.576931,0,1.0000
195,unconstrained_ppo,7,0.596342,0.403658,0,1.0000
196,unconstrained_ppo,0,0.224357,0.775643,0,1.0000
196,unconstrained_ppo,1,0.283641,0.716359,0,1.0000
196,unconstrained_ppo,2,0.356560,0.643440,0,1.0000
196,unconstrained_ppo,3,0.409088,0.590912,0,1.0000
196,unconstrained_ppo,4,0.403572,0.596428,0,1.0000
196,unconstrained_ppo,5,0.398688,0.601312,0,1.0000
196,unconstrained_ppo,6,0.398250,0.601750,0,1.0000
196,unconstrained_ppo,7,0.611195,0.388805,0,1.0000
197,unconstrained_ppo,0,0.294483,0.705517,0,1.0000
197,unconstrained_ppo,1,0.375053,0.624947,0,1.0000
197,unconstrained_ppo,2,0.393388,0.606612,0,1.0000
197,unconstrained_ppo,3,0.448015,0.551985,0,1.0000
197,unconstrained_ppo,4,0.450855,0.549145,0,1.0000
197,unconstrained_ppo,5,0.453055,0.546945,0,1.0000
197,unconstrained_ppo,6,0.452170,0.547830,0,1.0000
197,unconstrained_ppo,7,0.596540,0.403460,0,1.0000
198,unconstrained_ppo,0,0.233654,0.766346,0,1.0000
198,unconstrained_ppo,1,0.331857,0.668143,0,1.0000
198,unconstrained_ppo,2,0.389074,0.610926,0,1.0000
198,unconstrained_ppo,3,0.421370,0.578630,0,1.0000
198,unconstrained_ppo,4,0.431014,0.568986,0,1.0000
198,unconstrained_ppo,5,0.433024,0.566976,0,1.0000
198,unconstrained_ppo,6,0.432921,0.567079,0,1.0000
198,unconstrained_ppo,7,0.611487,0.388513,0,1.0000
199,unconstrained_ppo,0,0.271010,0.728990,0,1.0000
199,unconstrained_ppo,1,0.328531,0.671469,0,1.0000
199,unconstrained_ppo,2,0.425412,0.574588,0,1.0000
199,unconstrained_ppo,3,0.461393,0.538607,0,1.0000
199,unconstrained_ppo,4,0.446734,0.553266,0,1.0000
199,unconstrained_ppo,5,0.448314,0.551686,0,1.0000
199,unconstrained_ppo,6,0.447881,0.552119,0,1.0000
199,unconstrained_ppo,7,0.625772,0.374228,0,1.0000
0,random,0,0.004206,0.995794,0,1.0000
0,random,1,0.068304,0.931696,0,1.0000
0,random,2,0.314484,0.685516,0,1.0000
0,random,3,0.482392,0.517608,0,1.0000
0,random,4,0.000000,1.000000,0,1.0000
0,random,5,0.000000,1.000000,0,1.0000
0,random,6,0.000000,1.000000,0,1.0000
0,random,7,0.000000,1.000000,0,0.0030
1,random,0,0.060102,0.939898,0,1.0000
1,random,1,0.116678,0.883322,0,1.0000
1,random,2,0.000000,1.000000,0,0.5304
1,random,3,0.000000,1.000000,0,1.0000
1,random,4,0.000000,1.000000,0,1.0000
1,random,5,0.000000,1.000000,0,0.7951
1,random,6,0.000000,1.000000,0,0.5335
1,random,7,0.000000,1.000000,0,1.0000
2,random,0,0.010651,0.989349,0,1.0000
2,random,1,0.000000,1.000000,0,1.0000
2,random,2,0.000000,1.000000,0,0.7928
2,random,3,0.000000,1.000000,0,1.0000
2,random,4,0.000000,1.000000,0,1.0000
2,random,5,0.000000,1.000000,0,0.3150
2,random,6,0.000000,1.000000,0,0.8026
2,random,7,0.000000,1.000000,0,0.3150
3,random,0,0.118530,0.881470,0,1.0000
3,random,1,0.143334,0.856666,0,0.6579
3,random,2,0.149005,0.850995,0,0.9561
3,random,3,0.000000,1.000000,0,0.1280
3,random,4,0.000000,1.000000,0,1.0000
3,random,5,0.000000,1.000000,0,0.5299
3,random,6,0.000000,1.000000,0,1.0000
3,random,7,0.000000,1.000000,0,0.4464
4,random,0,0.048972,0.951028,0,0.0732
4,random,1,0.285554,0.714446,0,1.0000
4,random,2,0.358541,0.641459,0,1.0000
4,random,3,0.523123,0.476877,0,1.0000
4,random,4,0.000000,1.000000,0,0.3172
